Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
"46.194.6a, b",False,False,True,438,,The American Wing,1946,Bedstead,Bedstead,American,,,,,,,,,,,,,,,,,,1760–90,1760,1790,"Tulip poplar, Atlantic white cedar, pine",99 1/8 x 66 x 84 1/2 in. (251.8 x 167.6 x 214.6 cm),"Gift of Mrs. J. Insley Blair, 1946",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/438,,,"Metropolitan Museum of Art, New York, NY",,,
49.91a–e,False,False,True,439,774,The American Wing,1949,Bedstead,Bedstead,American,,,,,,,,,,,,,,,,,,1760–1800,1760,1800,"Birch, white pine",96 1/2 x 56 1/4 x 77 1/4 in. (245.1 x 142.9 x 196.2 cm),"Purchase, Joseph Pulitzer Bequest, 1949",Probably made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/439,https://www.wikidata.org/wiki/Q116373373,,"Metropolitan Museum of Art, New York, NY",,,
1981.226,False,True,True,442,734,The American Wing,1981,Bedstead,Bedstead,"American, Shaker",,,,,8737,Maker," ",United Society of Believers in Christ’s Second Appearing (“Shakers”),"American, active ca. 1750–present"," ",United Society of Believers in Christ’s Second Appearing,American,1750      ,9999      ,,(not assigned),https://www.wikidata.org/wiki/Q1370167,1830–60,1830,1860,"Maple, pine",71 x 30 x 31 in. (180.3 x 76.2 x 78.7 cm),"Purchase, Anonymous Gift, 1981",Made in,New Lebanon,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/442,https://www.wikidata.org/wiki/Q116373369,,"Metropolitan Museum of Art, New York, NY",,,
69.146.1,False,False,True,443,774,The American Wing,1969,Bedstead,Bedstead,American,,,,,110,Maker," ",Herter Brothers,"German, active New York, 1864–1906"," ",Herter Brothers,American,1864      ,1906      ,,http://vocab.getty.edu/page/ulan/500274670,https://www.wikidata.org/wiki/Q1614654,ca. 1880,1877,1880,Cherry,118 x 69 1/2 x 89 1/2 in. (299.7 x 176.5 x 227.3 cm),"Gift of Paul Martini, 1969",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/443,https://www.wikidata.org/wiki/Q116373372,,"Metropolitan Museum of Art, New York, NY",,,
18.110.64,False,True,True,444,729,The American Wing,1918,Bedstead,Bedstead,American,,,,,1192174616222311149447,Maker|Maker|Decorator|Decorator|Decorator,Possibly by|Cornice attributed to|Painting attributed to|Carving attributed to|Carving attibuted to,Thomas Seymour|John Doggett|John Ritto Penniman|Samuel McIntire|Thomas Wightman,"1771–1848|1780–1857|American, Milford, Massachusetts 1782–1841 Baltimore, Maryland|1757–1811|American, 1759–1827"," | | | | ","Seymour, Thomas|Doggett, John|Penniman, John Ritto|McIntire, Samuel|Wightman, Thomas",American|American|American|American|American,1771      |1780      |1782      |1757      |1759      ,1848      |1857      |1841      |1811      |1827      ,||||,http://vocab.getty.edu/page/ulan/500023428|http://vocab.getty.edu/page/ulan/500064036|http://vocab.getty.edu/page/ulan/500018826|http://vocab.getty.edu/page/ulan/500023295|,https://www.wikidata.org/wiki/Q61764333|https://www.wikidata.org/wiki/Q108254415|https://www.wikidata.org/wiki/Q3488972|https://www.wikidata.org/wiki/Q370420|,1810–15,1810,1815,"Mahogany, mahogany veneer, mahoganized maple and white pine, painted and gilded wood	",106 3/4 x 58 5/8 x 79 1/2 in. (271.1 x 148.9 x 201.9 cm),"John Stewart Kennedy Fund, 1918",Made in,Boston,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/444,https://www.wikidata.org/wiki/Q116390285,,"Metropolitan Museum of Art, New York, NY",,,
68.97.13,False,False,False,445,774,The American Wing,1968,Bedstead,Bedstead,American,,,,,119,Maker,Attributed to,Baumann Brothers," "," ",Baumann Brothers ,American,"          ",9999      ,,,,ca. 1880,1877,1880,Maple,63 3/8 x 39 x 81 in. (161 x 99.1 x 205.7 cm),"Purchase, Anonymous Gift, 1968",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/445,https://www.wikidata.org/wiki/Q116373368,,"Metropolitan Museum of Art, New York, NY",,,
1986.47.1,False,False,True,446,,The American Wing,1986,Bedstead,"Bedstead from the Henry Gurdon Marquand House, New York City",American,,,,,,,,,,,,,,,,,,1881–84,1881,1884,"Bird's-eye maple, maple, and tulip poplar",51 1/2 x 49 1/4 x 16 3/4 in. (130.8 x 125.1 x 42.5 cm),"Friends of the American Wing Fund, 1986",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/446,,,"Metropolitan Museum of Art, New York, NY",,,
30.120.298,False,False,False,447,774,The American Wing,1930,Bell,Bell,American,,,,,,,,,,,,,,,,,,1800–1900,1800,1900,Free-blown aquamarine glass,H. 4 7/8 in. (12.4 cm); Diam. 4 in. (10.2 cm),"The Sylmaris Collection, Gift of George Coe Graves, 1930",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/447,https://www.wikidata.org/wiki/Q116390286,,"Metropolitan Museum of Art, New York, NY",,,
31.21.2,False,False,False,448,774,The American Wing,1931,Bell,Bell,American,,,,,,,,,,,,,,,,,,1800–1900,1800,1900,Free-blown aquamarine glass,H. 14 in. (35.6 cm); Diam. 17 in. (43.2 cm),"Gift of Mrs. J. Insley Blair, 1931",Made in,,Long Island,Long Island,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/448,https://www.wikidata.org/wiki/Q116390287,,"Metropolitan Museum of Art, New York, NY",,,
Inst.1983.2,False,False,False,449,739,The American Wing,,Bell pull,Bell Pull,American,,,,,,,,,,,,,,,,,,1850–60,1850,1860,"Brass, porcelain",7 × 4 in. (17.8 × 10.2 cm),"Gift of Samuel J. Dornsife, 1983",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/449,https://www.wikidata.org/wiki/Q116390288,,"Metropolitan Museum of Art, New York, NY",,,
10.125.591,False,False,True,450,774,The American Wing,1910,Bellows,Bellows,American,,,,,,,,,,,,,,,,,,1700–1900,1700,1900,"Wood; Walnut, leather, brass",H. 20 in. (50.8 cm),"Gift of Mrs. Russell Sage, 1909",Probably made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/450,https://www.wikidata.org/wiki/Q116390289,,"Metropolitan Museum of Art, New York, NY",,,
25.154,False,False,False,451,774,The American Wing,1925,Bellows,Bellows,,,,,,,,,,,,,,,,,,,1850–1900,1850,1900,"Wood; Ash, cherry, brass, leather",21 x 8 1/2 in. (53.3 x 21.6 cm),"Gift of George H. Kent, 1925",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/451,https://www.wikidata.org/wiki/Q116390290,,"Metropolitan Museum of Art, New York, NY",,,
46.140.738,False,False,True,452,774,The American Wing,1946,Bellows,Bellows,,,,,,,,,,,,,,,,,,,1880–90,1880,1890,Pressed purple marble glass,Dimensions unavailable,"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,,,,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/452,https://www.wikidata.org/wiki/Q116373366,,"Metropolitan Museum of Art, New York, NY",,,
1971.180.66,False,False,True,453,,The American Wing,1971,Bellows,Bellows,,,,,,,,,,,,,,,,,,,1800–1830,1800,1830,"Wood, leather, brass",17 5/16 x 7 5/16 in. (44 x 18.6 cm),"Bequest of Flora E. Whiting, 1971",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/453,,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506
10.125.19,False,False,True,454,,The American Wing,1910,Bench,Bench,"Dutch, probably",,,,,,,,,,,,,,,,,,ca. 1700,1697,1700,"Spruce, white oak",17 1/2 x 33 1/2 x 14 in. (44.5 x 85.1 x 35.6 cm),"Gift of Mrs. Russell Sage, 1909",Probably made in,,,,Netherlands,,,,,,,,,http://www.metmuseum.org/art/collection/search/454,,,"Metropolitan Museum of Art, New York, NY",,,
34.100.20,False,False,True,455,774,The American Wing,1934,Bench,Bench,American,,,,,,,,,,,,,,,,,,1740–80,1740,1780,Yellow pine,19 3/4 x 71 x 13 in. (50.2 x 180.3 x 33 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/455,https://www.wikidata.org/wiki/Q116373360,,"Metropolitan Museum of Art, New York, NY",,,
34.100.29,False,False,True,457,774,The American Wing,1934,Sleigh seat,Sleigh Seat,American,,,,,,,,,,,,,,,,,,ca. 1800,1797,1800,Cherry,20 3/4 x 30 1/2 x 10 3/4 in. (52.7 x 77.5 x 27.3 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/457,https://www.wikidata.org/wiki/Q116373364,,"Metropolitan Museum of Art, New York, NY",,,
66.10.2,True,True,True,458,751,The American Wing,1966,Bench,Bench,"American, Shaker",,,,,8737,Maker," ",United Society of Believers in Christ’s Second Appearing (“Shakers”),"American, active ca. 1750–present"," ",United Society of Believers in Christ’s Second Appearing,American,1750      ,9999      ,,(not assigned),https://www.wikidata.org/wiki/Q1370167,1825–50,1825,1850,Pine,26 1/2 x 94 x 12 in. (67.3 x 238.8 x 30.5 cm),"Friends of the American Wing Fund, 1966",Probably made in,Hancock,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/458,https://www.wikidata.org/wiki/Q104412962,,"Metropolitan Museum of Art, New York, NY",,,
66.10.4,False,False,True,459,774,The American Wing,1966,Bench,Bench,"American, Shaker",,,,,8737,Maker," ",United Society of Believers in Christ’s Second Appearing (“Shakers”),"American, active ca. 1750–present"," ",United Society of Believers in Christ’s Second Appearing,American,1750      ,9999      ,,(not assigned),https://www.wikidata.org/wiki/Q1370167,ca. 1850,1847,1850,Pine,16 5/8 x 35 1/2 x 9 1/2 in. (42.2 x 90.2 x 24.1 cm),"Friends of the American Wing Fund, 1966",Made in,New Lebanon,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/459,https://www.wikidata.org/wiki/Q116373363,,"Metropolitan Museum of Art, New York, NY",,,
69.108,False,False,True,461,774,The American Wing,1969,Bench,Bench,American,,,,,119,Maker," ",Alexander Roux,1813–1886," ","Roux, Alexander",French,1813      ,1886      ,,(not assigned),https://www.wikidata.org/wiki/Q4719984,ca. 1865,1862,1865,Beech,23 3/4 x 23 7/8 x 19 1/4 in. (60.3 x 60.6 x 48.9 cm),"Purchase, The Edgar J. Kaufmann Foundation Gift, 1969",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/461,https://www.wikidata.org/wiki/Q116373362,,"Metropolitan Museum of Art, New York, NY",,,
65.231,False,False,False,462,774,The American Wing,1965,Bench,Bench,American,,,,,16254116254,Maker|Designer," |Designed by",Tiffany Studios|Louis C. Tiffany,"1902–32|American, New York 1848–1933 New York"," | ","Tiffany Studios |Tiffany, Louis C."," |American",1902      |1848      ,1932      |1933      ,|,http://vocab.getty.edu/page/ulan/500331813|http://vocab.getty.edu/page/ulan/500030415,https://www.wikidata.org/wiki/Q19587243|https://www.wikidata.org/wiki/Q312950,1916,1916,1916,"Mahogany, upholstery",17 1/2 x 27 1/2 x 16 11/16 in. (44.5 x 69.9 x 42.4 cm),"Gift of Alfred M. F. Kiddle, 1965",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/462,https://www.wikidata.org/wiki/Q116373359,,"Metropolitan Museum of Art, New York, NY",,,
69.158.1,False,False,True,463,,The American Wing,1969,Bench,Bench,American,,,,,119,Maker," ",Peter Timmes,active 1878–1903," ","Timmes, Peter",American,1878      ,1903      ,,,,ca. 1880–1900,1877,1900,Cast iron,38 1/2 x 33 1/4 x 19 in. (97.8 x 84.5 x 48.3 cm),"Purchase, The Edgar J. Kaufmann Foundation Gift, 1969",Made in,Brooklyn,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/463,,,"Metropolitan Museum of Art, New York, NY",,,
1979.190,False,False,True,464,,The American Wing,1979,Bench,Bench,American,,,,,,,,,,,,,,,,,,1850–60,1850,1860,Cast iron,34 1/2 x 55 3/8 x 20 3/4 in. (87.6 x 140.7 x 52.7 cm),"Gift of Berry B. Tracy, 1979",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/464,,,"Metropolitan Museum of Art, New York, NY",,,
83.2.258,False,False,True,465,774,The American Wing,1883,Figure,Figure of Benjamin Franklin,British (American market),,,,,,,,,,,,,,,,,,1835–45,1835,1845,"Earthenware, transfer-printed",H. 14 3/4 in. (37.5 cm),"Gift of William H. Huntington, 1883",Made in,,Staffordshire,Staffordshire,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/465,https://www.wikidata.org/wiki/Q116373358,,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits,http://vocab.getty.edu/page/ulan/500331804|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q34969|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
83.2.221,False,False,True,466,,The American Wing,1883,Painting,Plaque Portrait of Benjamin Franklin,,,,,,119,Maker," ",Louis Benjamin Huber Defeuille," "," ","Defeuille, Louis Benjamin Huber"," ","          ",9999      ,,,,1800–1883,1800,1883,Ivory,3 1/4 x 2 5/8 in. (8.3 x 6.7 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,,,http://www.metmuseum.org/art/collection/search/466,https://www.wikidata.org/wiki/Q79024550,,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits,http://vocab.getty.edu/page/ulan/500331804|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q34969|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
83.2.215,False,False,False,467,,The American Wing,1883,Painting,Plaque Portrait of Benjamin Franklin,,,,,,1199440,Artist|Artist,After| ,Jacques Thouron|Weyller," | "," | ","Thouron, Jacques|Weyller"," | ","          |          ",9999      |9999      ,|,|,|,1776–1883,1776,1883,Enamel,2 3/8 x 2 in. (6 x 5.1 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,,,http://www.metmuseum.org/art/collection/search/467,,,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits,http://vocab.getty.edu/page/ulan/500331804|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q34969|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
83.2.216,False,False,False,468,,The American Wing,1883,Painting,Plaque Portrait of Benjamin Franklin,,,,,,119,Artist,After,Jacques Thouron," "," ","Thouron, Jacques"," ","          ",9999      ,,,,1776–1883,1776,1883,Ivory,Diam. 3 3/16 in. (8.1 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,,,http://www.metmuseum.org/art/collection/search/468,,,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits,http://vocab.getty.edu/page/ulan/500331804|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q34969|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
83.2.219,False,False,False,469,,The American Wing,1883,Painting,Plaque Portrait of Benjamin Franklin,,,,,,119,Artist,After,Jacques Thouron," "," ","Thouron, Jacques"," ","          ",9999      ,,,,1776–1883,1776,1883,Enamel,3 7/8 x 2 7/8 in. (9.8 x 7.3 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,,,http://www.metmuseum.org/art/collection/search/469,,,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits,http://vocab.getty.edu/page/ulan/500331804|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q34969|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
83.2.220,False,False,True,470,,The American Wing,1883,Painting,Plaque Portrait of Benjamin Franklin,,,,,,,,,,,,,,,,,,,1776–1883,1776,1883,Probably porcelain,3 x 2 3/8 in. (7.6 x 6 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,,,http://www.metmuseum.org/art/collection/search/470,https://www.wikidata.org/wiki/Q79024432,,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits,http://vocab.getty.edu/page/ulan/500331804|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q34969|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
83.2.232,False,False,True,471,,The American Wing,1883,Painting,Plaque Portrait of Benjamin Franklin,,,,,,16427,Maker,After,Jean-Baptiste Nini,"Italian, Urbino 1717–1786 Chaumont-sur-Loire"," ","Nini, Jean-Baptiste",Italian,1717      ,1786      ,,http://vocab.getty.edu/page/ulan/500109368,https://www.wikidata.org/wiki/Q3164318,1776–1883,1776,1883,Ivory,2 5/8 x 2 in. (6.7 x 5.1 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,,,http://www.metmuseum.org/art/collection/search/471,https://www.wikidata.org/wiki/Q79024309,,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits,http://vocab.getty.edu/page/ulan/500331804|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q34969|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
83.2.235,False,False,True,472,,The American Wing,1883,Painting,Portrait of Benjamin Franklin,,,,,,,,,,,,,,,,,,,1776–1883,1776,1883,Panel,Diam. 3 1/8 in. (7.9 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,,,http://www.metmuseum.org/art/collection/search/472,https://www.wikidata.org/wiki/Q79024193,,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits,http://vocab.getty.edu/page/ulan/500331804|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q34969|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
83.2.238,False,False,True,473,,The American Wing,1883,Painting,Plaque Portrait of Benjamin Franklin,,,,,,,,,,,,,,,,,,,1776–1883,1776,1883,Ivory,Diam. 2 3/4 in. (7 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,,,http://www.metmuseum.org/art/collection/search/473,https://www.wikidata.org/wiki/Q79024077,,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits,http://vocab.getty.edu/page/ulan/500331804|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q34969|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
83.2.239,False,False,True,474,,The American Wing,1883,Painting,Plaque Portrait of Benjamin Franklin,,,,,,,,,,,,,,,,,,,1776–1883,1776,1883,Oil on cardboard,Diam. 5 1/8 in. (13 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,,,http://www.metmuseum.org/art/collection/search/474,https://www.wikidata.org/wiki/Q79023962,,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits,http://vocab.getty.edu/page/ulan/500331804|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q34969|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
83.2.250,False,False,True,475,,The American Wing,1883,Painting,Portrait of Benjamin Franklin,,,,,,,,,,,,,,,,,,,1776–1883,1776,1883,Ivory,Diam. 4 3/8 in. (11.1 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,,,http://www.metmuseum.org/art/collection/search/475,https://www.wikidata.org/wiki/Q79023833,,"Metropolitan Museum of Art, New York, NY",Books|Benjamin Franklin|Portraits,http://vocab.getty.edu/page/aat/300028051|http://vocab.getty.edu/page/ulan/500331804|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q571|https://www.wikidata.org/wiki/Q34969|https://www.wikidata.org/wiki/Q134307
83.2.252,False,False,False,476,774,The American Wing,1883,Bust,Bust of Benjamin Franklin,American,,,,,1201110,Designer|Manufacturer,Designed by|Manufactured by,Isaac Broome|Ott and Brewer,"1835–1922|American, Trenton, New Jersey, 1871–1893"," | ","Broome, Isaac|Ott and Brewer ",American|American,1835      |1871      ,1922      |1893      ,|,http://vocab.getty.edu/page/ulan/500314986|,https://www.wikidata.org/wiki/Q50217975|,1876,1876,1876,Parian porcelain,10 x 5 5/8 x 4 5/8 in. (25.4 x 14.3 x 11.7 cm),"Gift of William H. Huntington, 1883",Made in,Trenton,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/476,https://www.wikidata.org/wiki/Q116373357,,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits,http://vocab.getty.edu/page/ulan/500331804|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q34969|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
83.2.190,False,False,True,477,,The American Wing,1883,Bust,Bus,,,,,,16332,Artist,After,Jean Jacques Caffiéri,"French, Paris 1725–1792 Paris"," ","Caffiéri, Jean Jacques",French,1725      ,1792      ,,http://vocab.getty.edu/page/ulan/500014899,https://www.wikidata.org/wiki/Q3107836,1815,1815,1815,Plaster,H. 13 1/2 in. (34.3 cm),"Gift of William H. Huntington, 1883",Made in,London,,,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/477,,,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits,http://vocab.getty.edu/page/ulan/500331804|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q34969|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
